artist,track,position,date
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-03-28
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,4,2015-03-28
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,5,2015-03-28
Big Sean Featuring E-40,I Don't F**k With You,6,2015-03-28
Big Sean Featuring Drake,Blessings,7,2015-03-28
Rae Sremmurd,No Type,8,2015-03-28
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,9,2015-03-28
Drake,Energy,10,2015-03-28
O.T. Genasis,CoCo,11,2015-03-28
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,12,2015-03-28
Drake,Legend,13,2015-03-28
Drake,Know Yourself,14,2015-03-28
J. Cole,Apparently,15,2015-03-28
Nicki Minaj Featuring Beyonce,Feeling Myself,16,2015-03-28
Silento,Watch Me,17,2015-03-28
Drake,10 Bands,18,2015-03-28
LunchMoney Lewis,Bills,19,2015-03-28
Wiz Khalifa Featuring Charlie Puth,See You Again,20,2015-03-28
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),21,2015-03-28
Kalin And Myles,Trampoline,22,2015-03-28
Drake,No Tellin',23,2015-03-28
Wale Featuring Jeremih,The Body,24,2015-03-28
Ludacris Featuring Miguel,Good Lovin,25,2015-03-28
Fetty Wap,Trap Queen,1,2015-04-04
Pitbull & Ne-Yo,Time Of Our Lives,2,2015-04-04
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-04-04
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,4,2015-04-04
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,5,2015-04-04
Big Sean Featuring Drake,Blessings,6,2015-04-04
Big Sean Featuring E-40,I Don't F**k With You,7,2015-04-04
Rae Sremmurd,No Type,8,2015-04-04
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,9,2015-04-04
Drake,Energy,10,2015-04-04
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,11,2015-04-04
Drake,Know Yourself,12,2015-04-04
Kendrick Lamar,King Kunta,13,2015-04-04
Drake,Legend,14,2015-04-04
O.T. Genasis,CoCo,15,2015-04-04
Kendrick Lamar,The Blacker The Berry,16,2015-04-04
Silento,Watch Me,17,2015-04-04
Nicki Minaj Featuring Beyonce,Feeling Myself,18,2015-04-04
J. Cole,Apparently,19,2015-04-04
Drake,10 Bands,20,2015-04-04
Kendrick Lamar,Alright,21,2015-04-04
Wiz Khalifa Featuring Charlie Puth,See You Again,22,2015-04-04
Kendrick Lamar Featuring George Clinton & Thundercat,Wesley's Theory,23,2015-04-04
LunchMoney Lewis,Bills,24,2015-04-04
Kendrick Lamar Featuring Bilal. Anna Wise & Thundercat,These Walls,25,2015-04-04
Fetty Wap,Trap Queen,1,2015-04-11
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,2,2015-04-11
Pitbull & Ne-Yo,Time Of Our Lives,3,2015-04-11
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,4,2015-04-11
Big Sean Featuring Drake,Blessings,5,2015-04-11
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,6,2015-04-11
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,7,2015-04-11
Drake,Know Yourself,8,2015-04-11
Drake,Energy,9,2015-04-11
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,10,2015-04-11
Silento,Watch Me,11,2015-04-11
Drake,Legend,12,2015-04-11
Iggy Azalea Featuring Jennifer Hudson,Trouble,13,2015-04-11
O.T. Genasis,CoCo,14,2015-04-11
Drake,10 Bands,15,2015-04-11
Nicki Minaj Featuring Beyonce,Feeling Myself,16,2015-04-11
Kendrick Lamar,King Kunta,17,2015-04-11
J. Cole,Apparently,18,2015-04-11
Wiz Khalifa Featuring Charlie Puth,See You Again,19,2015-04-11
LunchMoney Lewis,Bills,20,2015-04-11
Action Bronson Featuring Chance The Rapper,Baby Blue,21,2015-04-11
Future,Commas,22,2015-04-11
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),23,2015-04-11
Ludacris Featuring Miguel,Good Lovin,24,2015-04-11
Kalin And Myles,Trampoline,25,2015-04-11
Fetty Wap,Trap Queen,1,2015-04-18
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,2,2015-04-18
Wiz Khalifa Featuring Charlie Puth,See You Again,3,2015-04-18
Pitbull & Ne-Yo,Time Of Our Lives,4,2015-04-18
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,5,2015-04-18
Big Sean Featuring Drake,Blessings,6,2015-04-18
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,7,2015-04-18
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,8,2015-04-18
Drake,Know Yourself,9,2015-04-18
Silento,Watch Me,10,2015-04-18
Kendrick Lamar,King Kunta,11,2015-04-18
Drake,Energy,12,2015-04-18
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,13,2015-04-18
Iggy Azalea Featuring Jennifer Hudson,Trouble,14,2015-04-18
Drake,Legend,15,2015-04-18
O.T. Genasis,CoCo,16,2015-04-18
Drake,10 Bands,17,2015-04-18
LunchMoney Lewis,Bills,18,2015-04-18
Nicki Minaj Featuring Beyonce,Feeling Myself,19,2015-04-18
Wale Featuring Usher,The Matrimony,20,2015-04-18
Ludacris Featuring Miguel,Good Lovin,21,2015-04-18
Future,Commas,22,2015-04-18
J. Cole,Apparently,23,2015-04-18
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),24,2015-04-18
Kalin And Myles,Trampoline,25,2015-04-18
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-04-25
Fetty Wap,Trap Queen,2,2015-04-25
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-04-25
Pitbull & Ne-Yo,Time Of Our Lives,4,2015-04-25
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,5,2015-04-25
Big Sean Featuring Drake,Blessings,6,2015-04-25
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,7,2015-04-25
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,8,2015-04-25
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,9,2015-04-25
Drake,Know Yourself,10,2015-04-25
Silento,Watch Me,11,2015-04-25
Kendrick Lamar,King Kunta,12,2015-04-25
Drake,Energy,13,2015-04-25
"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",Ride Out,14,2015-04-25
Drake,Legend,15,2015-04-25
Drake,10 Bands,16,2015-04-25
Future,Commas,17,2015-04-25
Nicki Minaj Featuring Beyonce,Feeling Myself,18,2015-04-25
Iggy Azalea Featuring Jennifer Hudson,Trouble,19,2015-04-25
Wale Featuring Usher,The Matrimony,20,2015-04-25
Wiz Khalifa & Iggy Azalea,Go Hard Or Go Home,21,2015-04-25
LunchMoney Lewis,Bills,22,2015-04-25
Ludacris Featuring Miguel,Good Lovin,23,2015-04-25
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),24,2015-04-25
Kid Ink Featuring DeJ Loaf,Be Real,25,2015-04-25
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-05-02
Fetty Wap,Trap Queen,2,2015-05-02
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-05-02
Pitbull & Ne-Yo,Time Of Our Lives,4,2015-05-02
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,5,2015-05-02
Big Sean Featuring Drake,Blessings,6,2015-05-02
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,7,2015-05-02
T-Wayne,Nasty Freestyle,8,2015-05-02
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,9,2015-05-02
Silento,Watch Me,10,2015-05-02
Drake,Know Yourself,11,2015-05-02
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,12,2015-05-02
Drake,Energy,13,2015-05-02
Kendrick Lamar,King Kunta,14,2015-05-02
Future,Commas,15,2015-05-02
LunchMoney Lewis,Bills,16,2015-05-02
Drake,10 Bands,17,2015-05-02
Iggy Azalea Featuring Jennifer Hudson,Trouble,18,2015-05-02
"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",Ride Out,19,2015-05-02
Wale Featuring Usher,The Matrimony,20,2015-05-02
Drake,Legend,21,2015-05-02
Nicki Minaj Featuring Beyonce,Feeling Myself,22,2015-05-02
Kid Ink Featuring DeJ Loaf,Be Real,23,2015-05-02
Kevin Gates Featuring August Alsina,Flicka Da Wrist,24,2015-05-02
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-05-09
Fetty Wap,Trap Queen,2,2015-05-09
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-05-09
T-Wayne,Nasty Freestyle,4,2015-05-09
Pitbull & Ne-Yo,Time Of Our Lives,5,2015-05-09
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,6,2015-05-09
Big Sean Featuring Drake,Blessings,7,2015-05-09
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,8,2015-05-09
Silento,Watch Me,9,2015-05-09
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,10,2015-05-09
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,11,2015-05-09
Drake,Know Yourself,12,2015-05-09
Kendrick Lamar,King Kunta,13,2015-05-09
Drake,Energy,14,2015-05-09
Future,Commas,15,2015-05-09
Wale Featuring Usher,The Matrimony,16,2015-05-09
Kid Ink Featuring DeJ Loaf,Be Real,17,2015-05-09
Bandit Gang Marco Featuring Dro,Nasty,18,2015-05-09
Drake,10 Bands,19,2015-05-09
J. Cole,Wet Dreamz,20,2015-05-09
Drake,Legend,21,2015-05-09
Rich Homie Quan,Flex (Ooh Ooh Ooh),22,2015-05-09
"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",Ride Out,23,2015-05-09
Iggy Azalea Featuring Jennifer Hudson,Trouble,24,2015-05-09
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),25,2015-05-09
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-05-16
Fetty Wap,Trap Queen,2,2015-05-16
T-Wayne,Nasty Freestyle,3,2015-05-16
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,4,2015-05-16
Big Sean Featuring Drake,Blessings,5,2015-05-16
Pitbull & Ne-Yo,Time Of Our Lives,6,2015-05-16
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,7,2015-05-16
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,8,2015-05-16
Silento,Watch Me,9,2015-05-16
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,10,2015-05-16
Drake,Know Yourself,11,2015-05-16
Future,Commas,12,2015-05-16
Bandit Gang Marco Featuring Dro,Nasty,13,2015-05-16
Rich Homie Quan,Flex (Ooh Ooh Ooh),14,2015-05-16
Drake,Energy,15,2015-05-16
Kid Ink Featuring DeJ Loaf,Be Real,16,2015-05-16
Kendrick Lamar,King Kunta,17,2015-05-16
Wale Featuring Usher,The Matrimony,18,2015-05-16
J. Cole,Wet Dreamz,19,2015-05-16
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),20,2015-05-16
Drake,10 Bands,21,2015-05-16
Chedda Da Connect,Flicka Da Wrist,22,2015-05-16
Drake,Legend,23,2015-05-16
Nicki Minaj Featuring Beyonce,Feeling Myself,24,2015-05-16
K Camp,Lil Bit,25,2015-05-16
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-05-23
Fetty Wap,Trap Queen,2,2015-05-23
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3,2015-05-23
T-Wayne,Nasty Freestyle,4,2015-05-23
Pitbull & Ne-Yo,Time Of Our Lives,5,2015-05-23
Big Sean Featuring Drake,Blessings,6,2015-05-23
Silento,Watch Me,7,2015-05-23
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,8,2015-05-23
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,9,2015-05-23
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,10,2015-05-23
Bandit Gang Marco Featuring Dro,Nasty,11,2015-05-23
Rich Homie Quan,Flex (Ooh Ooh Ooh),12,2015-05-23
Kid Ink Featuring DeJ Loaf,Be Real,13,2015-05-23
Future,Commas,14,2015-05-23
Drake,Know Yourself,15,2015-05-23
Drake,Energy,16,2015-05-23
Wale Featuring Usher,The Matrimony,17,2015-05-23
Kendrick Lamar,King Kunta,18,2015-05-23
J. Cole,Wet Dreamz,19,2015-05-23
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),20,2015-05-23
Nicki Minaj,The Night Is Still Young,21,2015-05-23
Chedda Da Connect,Flicka Da Wrist,22,2015-05-23
Drake,10 Bands,23,2015-05-23
Drake,Legend,24,2015-05-23
K Camp,Lil Bit,25,2015-05-23
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-05-30
Fetty Wap,Trap Queen,2,2015-05-30
T-Wayne,Nasty Freestyle,3,2015-05-30
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,4,2015-05-30
Silento,Watch Me,5,2015-05-30
Big Sean Featuring Drake,Blessings,6,2015-05-30
Pitbull & Ne-Yo,Time Of Our Lives,7,2015-05-30
Bandit Gang Marco Featuring Dro,Nasty,8,2015-05-30
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,9,2015-05-30
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,10,2015-05-30
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,11,2015-05-30
Kid Ink Featuring DeJ Loaf,Be Real,12,2015-05-30
Future,Commas,13,2015-05-30
Rich Homie Quan,Flex (Ooh Ooh Ooh),14,2015-05-30
Nicki Minaj,The Night Is Still Young,15,2015-05-30
Wale Featuring Usher,The Matrimony,16,2015-05-30
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,17,2015-05-30
Drake,Know Yourself,18,2015-05-30
Pitbull Featuring Chris Brown,Fun,19,2015-05-30
Drake,Energy,20,2015-05-30
Kendrick Lamar,King Kunta,21,2015-05-30
J. Cole,Wet Dreamz,22,2015-05-30
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),23,2015-05-30
Chedda Da Connect,Flicka Da Wrist,24,2015-05-30
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,25,2015-05-30
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-06-06
Fetty Wap,Trap Queen,2,2015-06-06
T-Wayne,Nasty Freestyle,3,2015-06-06
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,4,2015-06-06
Silento,Watch Me,5,2015-06-06
Nicki Minaj Featuring Beyonce,Feeling Myself,6,2015-06-06
Bandit Gang Marco Featuring Dro,Nasty,7,2015-06-06
Rich Homie Quan,Flex (Ooh Ooh Ooh),8,2015-06-06
Big Sean Featuring Drake,Blessings,9,2015-06-06
Pitbull & Ne-Yo,Time Of Our Lives,10,2015-06-06
Nicki Minaj,The Night Is Still Young,11,2015-06-06
Pitbull Featuring Chris Brown,Fun,12,2015-06-06
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,13,2015-06-06
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,2015-06-06
Kid Ink Featuring DeJ Loaf,Be Real,15,2015-06-06
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,16,2015-06-06
Future,Commas,17,2015-06-06
J. Cole,Wet Dreamz,18,2015-06-06
Wale Featuring Usher,The Matrimony,19,2015-06-06
Drake,Know Yourself,20,2015-06-06
Drake,Energy,21,2015-06-06
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,22,2015-06-06
Kendrick Lamar,King Kunta,23,2015-06-06
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),24,2015-06-06
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,25,2015-06-06
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-06-13
Fetty Wap,Trap Queen,2,2015-06-13
T-Wayne,Nasty Freestyle,3,2015-06-13
Silento,Watch Me,4,2015-06-13
Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,5,2015-06-13
Rich Homie Quan,Flex (Ooh Ooh Ooh),6,2015-06-13
Nicki Minaj,The Night Is Still Young,7,2015-06-13
Big Sean Featuring Drake,Blessings,8,2015-06-13
Pitbull & Ne-Yo,Time Of Our Lives,9,2015-06-13
Kid Ink Featuring DeJ Loaf,Be Real,10,2015-06-13
Pitbull Featuring Chris Brown,Fun,11,2015-06-13
Bandit Gang Marco Featuring Dro,Nasty,12,2015-06-13
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,13,2015-06-13
Future,Commas,14,2015-06-13
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,15,2015-06-13
Nicki Minaj Featuring Beyonce,Feeling Myself,16,2015-06-13
J. Cole,Wet Dreamz,17,2015-06-13
Wale Featuring Usher,The Matrimony,18,2015-06-13
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,19,2015-06-13
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,20,2015-06-13
A$AP Rocky Featuring ScHoolboy Q,Electric Body,21,2015-06-13
Drake,Know Yourself,22,2015-06-13
Drake,Energy,23,2015-06-13
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),24,2015-06-13
Kendrick Lamar,King Kunta,25,2015-06-13
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-06-20
Fetty Wap,Trap Queen,2,2015-06-20
T-Wayne,Nasty Freestyle,3,2015-06-20
Silento,Watch Me,4,2015-06-20
Rich Homie Quan,Flex (Ooh Ooh Ooh),5,2015-06-20
Nicki Minaj,The Night Is Still Young,6,2015-06-20
Kid Ink Featuring DeJ Loaf,Be Real,7,2015-06-20
Big Sean Featuring Drake,Blessings,8,2015-06-20
Eminem,Phenomenal,9,2015-06-20
Pitbull & Ne-Yo,Time Of Our Lives,10,2015-06-20
Pitbull Featuring Chris Brown,Fun,11,2015-06-20
Future,Commas,12,2015-06-20
Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,13,2015-06-20
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,2015-06-20
J. Cole,Wet Dreamz,15,2015-06-20
Wale Featuring Usher,The Matrimony,16,2015-06-20
Nicki Minaj Featuring Beyonce,Feeling Myself,17,2015-06-20
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,18,2015-06-20
Drake,Know Yourself,19,2015-06-20
Bandit Gang Marco Featuring Dro,Nasty,20,2015-06-20
Drake,Energy,21,2015-06-20
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,22,2015-06-20
A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,Everyday,23,2015-06-20
Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),24,2015-06-20
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,25,2015-06-20
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-06-27
Fetty Wap,Trap Queen,2,2015-06-27
Silento,Watch Me,3,2015-06-27
T-Wayne,Nasty Freestyle,4,2015-06-27
Rich Homie Quan,Flex (Ooh Ooh Ooh),5,2015-06-27
Nicki Minaj,The Night Is Still Young,6,2015-06-27
Kid Ink Featuring DeJ Loaf,Be Real,7,2015-06-27
Big Sean Featuring Drake,Blessings,8,2015-06-27
Pitbull Featuring Chris Brown,Fun,9,2015-06-27
Pitbull & Ne-Yo,Time Of Our Lives,10,2015-06-27
Future,Commas,11,2015-06-27
J. Cole,Wet Dreamz,12,2015-06-27
Wale Featuring Usher,The Matrimony,13,2015-06-27
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,2015-06-27
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,15,2015-06-27
Nicki Minaj Featuring Beyonce,Feeling Myself,16,2015-06-27
Drake,Know Yourself,17,2015-06-27
Travi$ Scott Featuring Future & 2 Chainz,3500,18,2015-06-27
Drake,Energy,19,2015-06-27
Bandit Gang Marco Featuring Dro,Nasty,20,2015-06-27
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,21,2015-06-27
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,22,2015-06-27
Rae Sremmurd,This Could Be Us,23,2015-06-27
A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,Everyday,24,2015-06-27
Young Thug,Check,25,2015-06-27
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-07-04
Fetty Wap,Trap Queen,2,2015-07-04
Silento,Watch Me,3,2015-07-04
T-Wayne,Nasty Freestyle,4,2015-07-04
Rich Homie Quan,Flex (Ooh Ooh Ooh),5,2015-07-04
Nicki Minaj,The Night Is Still Young,6,2015-07-04
Kid Ink Featuring DeJ Loaf,Be Real,7,2015-07-04
Pitbull Featuring Chris Brown,Fun,8,2015-07-04
Big Sean Featuring Drake,Blessings,9,2015-07-04
Pitbull & Ne-Yo,Time Of Our Lives,10,2015-07-04
Future,Commas,11,2015-07-04
J. Cole,Wet Dreamz,12,2015-07-04
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,13,2015-07-04
Wale Featuring Usher,The Matrimony,14,2015-07-04
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,15,2015-07-04
Drake,Energy,16,2015-07-04
Nicki Minaj Featuring Beyonce,Feeling Myself,17,2015-07-04
Drake,Know Yourself,18,2015-07-04
Rae Sremmurd,This Could Be Us,19,2015-07-04
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,20,2015-07-04
Chedda Da Connect,Flicka Da Wrist,21,2015-07-04
Flo Rida Featuring Robin Thicke & Verdine White,"I Don't Like It, I Love It",22,2015-07-04
Bandit Gang Marco Featuring Dro,Nasty,23,2015-07-04
Young Thug,Check,24,2015-07-04
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,25,2015-07-04
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-07-11
Fetty Wap,Trap Queen,2,2015-07-11
Silento,Watch Me,3,2015-07-11
T-Wayne,Nasty Freestyle,4,2015-07-11
Rich Homie Quan,Flex (Ooh Ooh Ooh),5,2015-07-11
Nicki Minaj,The Night Is Still Young,6,2015-07-11
Pitbull Featuring Chris Brown,Fun,7,2015-07-11
Kid Ink Featuring DeJ Loaf,Be Real,8,2015-07-11
Big Sean Featuring Drake,Blessings,9,2015-07-11
Pitbull & Ne-Yo,Time Of Our Lives,10,2015-07-11
Future,Commas,11,2015-07-11
J. Cole,Wet Dreamz,12,2015-07-11
Wale Featuring Usher,The Matrimony,13,2015-07-11
Flo Rida Featuring Robin Thicke & Verdine White,"I Don't Like It, I Love It",14,2015-07-11
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,15,2015-07-11
Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,16,2015-07-11
Drake,Energy,17,2015-07-11
Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,18,2015-07-11
Nicki Minaj Featuring Beyonce,Feeling Myself,19,2015-07-11
Rae Sremmurd,This Could Be Us,20,2015-07-11
Drake,Know Yourself,21,2015-07-11
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,22,2015-07-11
Young Thug,Check,23,2015-07-11
Fetty Wap,My Way,24,2015-07-11
Chedda Da Connect,Flicka Da Wrist,25,2015-07-11
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-07-18
Silento,Watch Me,2,2015-07-18
Fetty Wap,Trap Queen,3,2015-07-18
Rich Homie Quan,Flex (Ooh Ooh Ooh),4,2015-07-18
T-Wayne,Nasty Freestyle,5,2015-07-18
Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,6,2015-07-18
Fetty Wap Featuring Remy Boyz,679,7,2015-07-18
Pitbull Featuring Chris Brown,Fun,8,2015-07-18
Nicki Minaj,The Night Is Still Young,9,2015-07-18
Kid Ink Featuring DeJ Loaf,Be Real,10,2015-07-18
Big Sean Featuring Drake,Blessings,11,2015-07-18
Meek Mill Featuring Drake,R.I.C.O.,12,2015-07-18
Pitbull & Ne-Yo,Time Of Our Lives,13,2015-07-18
Flo Rida Featuring Robin Thicke & Verdine White,"I Don't Like It, I Love It",14,2015-07-18
Future,Commas,15,2015-07-18
J. Cole,Wet Dreamz,16,2015-07-18
Wale Featuring Usher,The Matrimony,17,2015-07-18
Rae Sremmurd,This Could Be Us,18,2015-07-18
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,19,2015-07-18
Kendrick Lamar,Alright,20,2015-07-18
Big Sean Featuring Chris Brown & Ty Dolla $ign,Play No Games,21,2015-07-18
Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,22,2015-07-18
Drake,Know Yourself,23,2015-07-18
Meek Mill Featuring Nicki Minaj,Bad For You,24,2015-07-18
Fetty Wap,My Way,25,2015-07-18
Wiz Khalifa Featuring Charlie Puth,See You Again,1,2015-07-25
Silento,Watch Me,2,2015-07-25
Fetty Wap,Trap Queen,3,2015-07-25
Fetty Wap Featuring Remy Boyz,679,4,2015-07-25
Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,5,2015-07-25
Rich Homie Quan,Flex (Ooh Ooh Ooh),6,2015-07-25
T-Wayne,Nasty Freestyle,7,2015-07-25
Pitbull Featuring Chris Brown,Fun,8,2015-07-25
Meek Mill Featuring Drake,R.I.C.O.,9,2015-07-25
