artist,track,position,date
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",5,2001-04-07
OutKast,Ms. Jackson,6,2001-04-07
Philly's Most Wanted,Cross The Border,7,2001-04-07
The Bad Seed,Uhhnnhh,8,2001-04-07
Phenomenon,Tha Rodeo,9,2001-04-07
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,10,2001-04-07
D12,$#!* On You,11,2001-04-07
Papa Seville,The Wood,12,2001-04-07
OutKast,"So Fresh, So Clean",13,2001-04-07
Caponiac,Da B.O.M.B.,14,2001-04-07
Jay-Z Featuring R. Kelly,Guilty Until Proven Innocent,15,2001-04-07
Sunni Black Featuring Mother Superia,No! No! No!,16,2001-04-07
Ludacris,Southern Hospitality,17,2001-04-07
Eve,Who's That Girl?,18,2001-04-07
Cocoa Brovaz,Get Up,19,2001-04-07
Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,Where I Wanna Be,20,2001-04-07
Low Life Organization,Mind Throbbin,21,2001-04-07
Lady Saw & Marsha,Son Of A B!t<h,22,2001-04-07
Trick Daddy Featuring The SNS Express,Take It To Da House,23,2001-04-07
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,24,2001-04-07
Iconz Featuring Tony Manshino,Get Crunked Up,25,2001-04-07
City High,What Would You Do?,1,2001-04-14
The Black Eyed Peas Featuring Macy Gray,Request Line,2,2001-04-14
Lil Bow Wow,Bow Wow (That's My Name),3,2001-04-14
Philly's Most Wanted,Cross The Border,4,2001-04-14
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,5,2001-04-14
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",6,2001-04-14
OutKast,Ms. Jackson,7,2001-04-14
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,8,2001-04-14
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,9,2001-04-14
Phenomenon,Tha Rodeo,10,2001-04-14
Papa Seville,The Wood,11,2001-04-14
D12,$#!* On You,12,2001-04-14
The Bad Seed,Uhhnnhh,13,2001-04-14
Caponiac,Da B.O.M.B.,14,2001-04-14
812 Souljaz Featuring Whoo Whee,Did That!,15,2001-04-14
Big Pun Featuring Ashanti,How We Roll,16,2001-04-14
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,17,2001-04-14
Sunni Black Featuring Mother Superia,No! No! No!,18,2001-04-14
OutKast,"So Fresh, So Clean",19,2001-04-14
Trick Daddy Featuring The SNS Express,Take It To Da House,20,2001-04-14
Jay-Z Featuring R. Kelly,Guilty Until Proven Innocent,21,2001-04-14
The Beatnuts,No Escapin' This,22,2001-04-14
Eve,Who's That Girl?,23,2001-04-14
QB Finest,Da Bridge 2001,24,2001-04-14
Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,Where I Wanna Be,25,2001-04-14
City High,What Would You Do?,1,2001-04-21
Lil Bow Wow,Bow Wow (That's My Name),2,2001-04-21
The Black Eyed Peas Featuring Macy Gray,Request Line,3,2001-04-21
Philly's Most Wanted,Cross The Border,4,2001-04-21
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",5,2001-04-21
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,6,2001-04-21
OutKast,Ms. Jackson,7,2001-04-21
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,8,2001-04-21
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,9,2001-04-21
Caponiac,Da B.O.M.B.,10,2001-04-21
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,11,2001-04-21
812 Souljaz Featuring Whoo Whee,Did That!,12,2001-04-21
Phenomenon,Tha Rodeo,13,2001-04-21
The Notorious B.I.G.,Big Poppa/Warning,14,2001-04-21
Sunni Black Featuring Mother Superia,No! No! No!,15,2001-04-21
Papa Seville,The Wood,16,2001-04-21
D12,$#!* On You,17,2001-04-21
Kodiak,Cash Burns Fast,18,2001-04-21
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,19,2001-04-21
Big Pun Featuring Ashanti,How We Roll,20,2001-04-21
The Bad Seed,Uhhnnhh,21,2001-04-21
Trick Daddy Featuring The SNS Express,Take It To Da House,22,2001-04-21
Jay-Z Featuring R. Kelly,Guilty Until Proven Innocent,23,2001-04-21
Talib Kweli & Hi-Tek Featuring Vinia Mojica,The Blast,24,2001-04-21
Eve,Who's That Girl?,25,2001-04-21
City High,What Would You Do?,1,2001-04-28
Lil Bow Wow,Bow Wow (That's My Name),2,2001-04-28
The Black Eyed Peas Featuring Macy Gray,Request Line,3,2001-04-28
Philly's Most Wanted,Cross The Border,4,2001-04-28
OutKast,Ms. Jackson,5,2001-04-28
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,6,2001-04-28
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,7,2001-04-28
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",8,2001-04-28
D12,$#!* On You,9,2001-04-28
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,10,2001-04-28
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,11,2001-04-28
Phenomenon,Tha Rodeo,12,2001-04-28
Caponiac,Da B.O.M.B.,13,2001-04-28
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,14,2001-04-28
The Notorious B.I.G.,Big Poppa/Warning,15,2001-04-28
Big Pun Featuring Ashanti,How We Roll,16,2001-04-28
812 Souljaz Featuring Whoo Whee,Did That!,17,2001-04-28
Domino Featuring Diamonique,Like That,18,2001-04-28
OutKast,"So Fresh, So Clean",19,2001-04-28
Jay-Z Featuring R. Kelly,Guilty Until Proven Innocent,20,2001-04-28
Trick Daddy Featuring The SNS Express,Take It To Da House,21,2001-04-28
Papa Seville,The Wood,22,2001-04-28
Ludacris,Southern Hospitality,23,2001-04-28
QB Finest,Da Bridge 2001,24,2001-04-28
Alley Life,That's The Way We Roll,25,2001-04-28
City High,What Would You Do?,1,2001-05-05
Lil Bow Wow,Bow Wow (That's My Name),2,2001-05-05
The Black Eyed Peas Featuring Macy Gray,Request Line,3,2001-05-05
Philly's Most Wanted,Cross The Border,4,2001-05-05
Caponiac,Da B.O.M.B.,5,2001-05-05
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,6,2001-05-05
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,7,2001-05-05
Domino Featuring Diamonique,Like That,8,2001-05-05
812 Souljaz Featuring Whoo Whee,Did That!,9,2001-05-05
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,10,2001-05-05
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,11,2001-05-05
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,12,2001-05-05
OutKast,Ms. Jackson,13,2001-05-05
The Notorious B.I.G.,Big Poppa/Warning,14,2001-05-05
Jahari,Come Ride With Me,15,2001-05-05
D12,$#!* On You,16,2001-05-05
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",17,2001-05-05
Phenomenon,Tha Rodeo,18,2001-05-05
Ludacris,Southern Hospitality,19,2001-05-05
Papa Seville,The Wood,20,2001-05-05
Big Pun Featuring Ashanti,How We Roll,21,2001-05-05
OutKast,"So Fresh, So Clean",22,2001-05-05
Trick Daddy Featuring The SNS Express,Take It To Da House,23,2001-05-05
Angie Martinez,Dem Thangs,24,2001-05-05
Ja Rule Featuring Lil' Mo,I Cry,25,2001-05-05
City High,What Would You Do?,1,2001-05-12
QB Finest Featuring Nas & Bravehearts,Oochie Wally,2,2001-05-12
Afu-Ra Featuring GZA,Bigacts Littleacts,3,2001-05-12
Bigga Figgaz,Who's Gonna Love Ya',4,2001-05-12
Shaggy Featuring Rayvon,Angel,5,2001-05-12
The Black Eyed Peas Featuring Macy Gray,Request Line,6,2001-05-12
Lil Bow Wow,Bow Wow (That's My Name),7,2001-05-12
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,8,2001-05-12
Philly's Most Wanted,Cross The Border,9,2001-05-12
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,10,2001-05-12
OutKast,Ms. Jackson,11,2001-05-12
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,12,2001-05-12
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,13,2001-05-12
The Notorious B.I.G.,Big Poppa/Warning,14,2001-05-12
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),15,2001-05-12
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,16,2001-05-12
D12,$#!* On You,17,2001-05-12
Jahari,Come Ride With Me,18,2001-05-12
Alley Life,That's The Way We Roll,19,2001-05-12
812 Souljaz Featuring Whoo Whee,Did That!,20,2001-05-12
Caponiac,Da B.O.M.B.,21,2001-05-12
Foxy Brown,B.K. Anthem/Oh Yeah,22,2001-05-12
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",23,2001-05-12
Domino Featuring Diamonique,Like That,24,2001-05-12
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,25,2001-05-12
Lil' Romeo,My Baby,1,2001-05-19
City High,What Would You Do?,2,2001-05-19
QB Finest Featuring Nas & Bravehearts,Oochie Wally,3,2001-05-19
Afu-Ra Featuring GZA,Bigacts Littleacts,4,2001-05-19
Bigga Figgaz,Who's Gonna Love Ya',5,2001-05-19
Shaggy Featuring Rayvon,Angel,6,2001-05-19
Lil Bow Wow,Bow Wow (That's My Name),7,2001-05-19
The Black Eyed Peas Featuring Macy Gray,Request Line,8,2001-05-19
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),9,2001-05-19
Alley Life,That's The Way We Roll,10,2001-05-19
Philly's Most Wanted,Cross The Border,11,2001-05-19
812 Souljaz Featuring Whoo Whee,Did That!,12,2001-05-19
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,13,2001-05-19
Caponiac,Da B.O.M.B.,14,2001-05-19
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,15,2001-05-19
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,16,2001-05-19
Domino Featuring Diamonique,Like That,17,2001-05-19
OutKast,Ms. Jackson,18,2001-05-19
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,19,2001-05-19
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,20,2001-05-19
Jahari,Come Ride With Me,21,2001-05-19
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",Lay Low/Snoop Dogg,22,2001-05-19
The Notorious B.I.G.,Big Poppa/Warning,23,2001-05-19
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",24,2001-05-19
"Missy ""Misdemeanor"" Elliott",Lick Shots,25,2001-05-19
Lil' Romeo,My Baby,1,2001-05-26
City High,What Would You Do?,2,2001-05-26
QB Finest Featuring Nas & Bravehearts,Oochie Wally,3,2001-05-26
Afu-Ra Featuring GZA,Bigacts Littleacts,4,2001-05-26
Bigga Figgaz,Who's Gonna Love Ya',5,2001-05-26
Lil Bow Wow,Bow Wow (That's My Name),6,2001-05-26
Shaggy Featuring Rayvon,Angel,7,2001-05-26
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,8,2001-05-26
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,9,2001-05-26
812 Souljaz Featuring Whoo Whee,Did That!,10,2001-05-26
Alley Life,That's The Way We Roll,11,2001-05-26
The Black Eyed Peas Featuring Macy Gray,Request Line,12,2001-05-26
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,13,2001-05-26
Caponiac,Da B.O.M.B.,14,2001-05-26
Philly's Most Wanted,Cross The Border,15,2001-05-26
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,16,2001-05-26
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),17,2001-05-26
Screwball Featuring M.O.P.,Torture,18,2001-05-26
Eve Featuring Gwen Stefani,Let Me Blow Ya Mind,19,2001-05-26
OutKast,Ms. Jackson,20,2001-05-26
Jahari,Come Ride With Me,21,2001-05-26
The Notorious B.I.G.,One More Chance/Stay With Me,22,2001-05-26
"Shaggy Featuring Ricardo ""RikRok"" Ducent",It Wasn't Me,23,2001-05-26
The Notorious B.I.G.,Big Poppa/Warning,24,2001-05-26
"Missy ""Misdemeanor"" Elliott",Lick Shots,25,2001-05-26
Lil' Romeo,My Baby,1,2001-06-02
City High,What Would You Do?,2,2001-06-02
QB Finest Featuring Nas & Bravehearts,Oochie Wally,3,2001-06-02
Bigga Figgaz,Who's Gonna Love Ya',4,2001-06-02
Afu-Ra Featuring GZA,Bigacts Littleacts,5,2001-06-02
Shaggy Featuring Rayvon,Angel,6,2001-06-02
Lil Bow Wow,Bow Wow (That's My Name),7,2001-06-02
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,8,2001-06-02
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,9,2001-06-02
Eve Featuring Gwen Stefani,Let Me Blow Ya Mind,10,2001-06-02
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,11,2001-06-02
812 Souljaz Featuring Whoo Whee,Did That!,12,2001-06-02
Alley Life,That's The Way We Roll,13,2001-06-02
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,14,2001-06-02
The Black Eyed Peas Featuring Macy Gray,Request Line,15,2001-06-02
Philly's Most Wanted,Cross The Border,16,2001-06-02
The Notorious B.I.G.,One More Chance/Stay With Me,17,2001-06-02
Screwball Featuring M.O.P.,Torture,18,2001-06-02
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),19,2001-06-02
Caponiac,Da B.O.M.B.,20,2001-06-02
Jahari,Come Ride With Me,21,2001-06-02
Mr. Short Khop Featuring Kokane,"Dollaz, Drank & Dank",22,2001-06-02
Domino Featuring Diamonique,Like That,23,2001-06-02
The Notorious B.I.G.,Big Poppa/Warning,24,2001-06-02
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,25,2001-06-02
Lil' Romeo,My Baby,1,2001-06-09
City High,What Would You Do?,2,2001-06-09
Afu-Ra Featuring GZA,Bigacts Littleacts,3,2001-06-09
Bigga Figgaz,Who's Gonna Love Ya',4,2001-06-09
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,5,2001-06-09
QB Finest Featuring Nas & Bravehearts,Oochie Wally,6,2001-06-09
812 Souljaz Featuring Whoo Whee,Did That!,7,2001-06-09
Screwball Featuring M.O.P.,Torture,8,2001-06-09
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,9,2001-06-09
Caponiac,Da B.O.M.B.,10,2001-06-09
Shaggy Featuring Rayvon,Angel,11,2001-06-09
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,12,2001-06-09
Lil Bow Wow,Bow Wow (That's My Name),13,2001-06-09
Alley Life,That's The Way We Roll,14,2001-06-09
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,15,2001-06-09
Beanie Sigel,Beanie (Mack B****),16,2001-06-09
7L & Esoteric,Call Me E.S.,17,2001-06-09
Eve Featuring Gwen Stefani,Let Me Blow Ya Mind,18,2001-06-09
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),19,2001-06-09
Superb,Superb,20,2001-06-09
The Notorious B.I.G.,One More Chance/Stay With Me,21,2001-06-09
The Black Eyed Peas Featuring Macy Gray,Request Line,22,2001-06-09
Philly's Most Wanted,Cross The Border,23,2001-06-09
Jahari,Come Ride With Me,24,2001-06-09
"Missy ""Misdemeanor"" Elliott",Get Ur Freak On,25,2001-06-09
Lil' Romeo,My Baby,1,2001-06-16
Bigga Figgaz,Who's Gonna Love Ya',2,2001-06-16
City High,What Would You Do?,3,2001-06-16
QB Finest Featuring Nas & Bravehearts,Oochie Wally,4,2001-06-16
Lil' Zane,None Tonight,5,2001-06-16
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,6,2001-06-16
Superb,Superb,7,2001-06-16
812 Souljaz Featuring Whoo Whee,Did That!,8,2001-06-16
7L & Esoteric,Call Me E.S.,9,2001-06-16
Shaggy Featuring Rayvon,Angel,10,2001-06-16
Screwball Featuring M.O.P.,Torture,11,2001-06-16
Afu-Ra Featuring GZA,Bigacts Littleacts,12,2001-06-16
Lil Bow Wow,Bow Wow (That's My Name),13,2001-06-16
Alley Life,That's The Way We Roll,14,2001-06-16
Caponiac,Da B.O.M.B.,15,2001-06-16
Philly's Most Wanted,Cross The Border,16,2001-06-16
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,17,2001-06-16
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,18,2001-06-16
The Notorious B.I.G.,One More Chance/Stay With Me,19,2001-06-16
Jahari,Come Ride With Me,20,2001-06-16
The Black Eyed Peas Featuring Macy Gray,Request Line,21,2001-06-16
Beanie Sigel,Beanie (Mack B****),22,2001-06-16
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,23,2001-06-16
Eve Featuring Gwen Stefani,Let Me Blow Ya Mind,24,2001-06-16
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,25,2001-06-16
Lil' Romeo,My Baby,1,2001-06-23
Lil' Zane,None Tonight,2,2001-06-23
7L & Esoteric,Call Me E.S.,3,2001-06-23
Bigga Figgaz,Who's Gonna Love Ya',4,2001-06-23
QB Finest Featuring Nas & Bravehearts,Oochie Wally,5,2001-06-23
Screwball Featuring M.O.P.,Torture,6,2001-06-23
City High,What Would You Do?,7,2001-06-23
Shaggy Featuring Rayvon,Angel,8,2001-06-23
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,9,2001-06-23
812 Souljaz Featuring Whoo Whee,Did That!,10,2001-06-23
Lil Bow Wow,Bow Wow (That's My Name),11,2001-06-23
Afu-Ra Featuring GZA,Bigacts Littleacts,12,2001-06-23
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,13,2001-06-23
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,14,2001-06-23
Alley Life,That's The Way We Roll,15,2001-06-23
Superb,Superb,16,2001-06-23
Skillz,Y'all Don't Wanna,17,2001-06-23
Violator Featuring Busta Rhymes,What It Is,18,2001-06-23
The Notorious B.I.G.,One More Chance/Stay With Me,19,2001-06-23
Bishop,U Know U Ghetto,20,2001-06-23
The Black Eyed Peas Featuring Macy Gray,Request Line,21,2001-06-23
Jahari,Come Ride With Me,22,2001-06-23
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,23,2001-06-23
Philly's Most Wanted,Cross The Border,24,2001-06-23
Beanie Sigel,Beanie (Mack B****),25,2001-06-23
Lil' Romeo,My Baby,1,2001-06-30
Screwball Featuring M.O.P.,Torture,2,2001-06-30
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,3,2001-06-30
Lil' Zane,None Tonight,4,2001-06-30
Erick Sermon Featuring Marvin Gaye,Music,5,2001-06-30
7L & Esoteric,Call Me E.S.,6,2001-06-30
812 Souljaz Featuring Whoo Whee,Did That!,7,2001-06-30
QB Finest Featuring Nas & Bravehearts,Oochie Wally,8,2001-06-30
Bishop,U Know U Ghetto,9,2001-06-30
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,10,2001-06-30
Violator Featuring Busta Rhymes,What It Is,11,2001-06-30
Bigga Figgaz,Who's Gonna Love Ya',12,2001-06-30
J.A.G. Featuring Cameo And Raa'k,Bomb Bomb Girl,13,2001-06-30
Skillz,Y'all Don't Wanna,14,2001-06-30
Shaggy Featuring Rayvon,Angel,15,2001-06-30
Superb,Superb,16,2001-06-30
City High,What Would You Do?,17,2001-06-30
Lil Bow Wow,Bow Wow (That's My Name),18,2001-06-30
Jahari,Come Ride With Me,19,2001-06-30
The Notorious B.I.G.,One More Chance/Stay With Me,20,2001-06-30
Coo Coo Cal,My Projects,21,2001-06-30
"Shamus, Flu, Karachi-Raw, Skar & Maximillan",What Side You On,22,2001-06-30
The Black Eyed Peas Featuring Macy Gray,Request Line,23,2001-06-30
Afu-Ra Featuring GZA,Bigacts Littleacts,24,2001-06-30
Philly's Most Wanted,Cross The Border,25,2001-06-30
Lil' Romeo,My Baby,1,2001-07-07
D12,Purple Hills,2,2001-07-07
Screwball Featuring M.O.P.,Torture,3,2001-07-07
7L & Esoteric,Call Me E.S.,4,2001-07-07
Afu-Ra Featuring GZA,Bigacts Littleacts,5,2001-07-07
Lil' Zane,None Tonight,6,2001-07-07
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,7,2001-07-07
Skillz,Y'all Don't Wanna,8,2001-07-07
Bishop,U Know U Ghetto,9,2001-07-07
Bigga Figgaz,Who's Gonna Love Ya',10,2001-07-07
Fabolous Featuring Nate Dogg,Can't Deny It,11,2001-07-07
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,12,2001-07-07
QB Finest Featuring Nas & Bravehearts,Oochie Wally,13,2001-07-07
Violator Featuring Busta Rhymes,What It Is,14,2001-07-07
Beanie Sigel,Beanie (Mack B****),15,2001-07-07
Superb,Superb,16,2001-07-07
City High,What Would You Do?,17,2001-07-07
Shaggy Featuring Rayvon,Angel,18,2001-07-07
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,19,2001-07-07
Erick Sermon Featuring Marvin Gaye,Music,20,2001-07-07
Lil Bow Wow,Bow Wow (That's My Name),21,2001-07-07
The Notorious B.I.G.,One More Chance/Stay With Me,22,2001-07-07
Redman Featuring DJ Kool,Let's Get Dirty (I Can't Get In Da Club),23,2001-07-07
Jahari,Come Ride With Me,24,2001-07-07
Coo Coo Cal,My Projects,25,2001-07-07
Lil' Romeo,My Baby,1,2001-07-14
D12,Purple Hills,2,2001-07-14
Afu-Ra Featuring GZA,Bigacts Littleacts,3,2001-07-14
Da Beatminerz Featuring Flipmode Squad & Vinia Mojica,Take That,4,2001-07-14
7L & Esoteric,Call Me E.S.,5,2001-07-14
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,6,2001-07-14
Lil' Zane,None Tonight,7,2001-07-14
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,8,2001-07-14
Screwball Featuring M.O.P.,Torture,9,2001-07-14
Erick Sermon Featuring Marvin Gaye,Music,10,2001-07-14
Skillz,Y'all Don't Wanna,11,2001-07-14
Ludacris Featuring Nate Dogg,Area Codes,12,2001-07-14
Coo Coo Cal,My Projects,13,2001-07-14
Bishop,U Know U Ghetto,14,2001-07-14
QB Finest Featuring Nas & Bravehearts,Oochie Wally,15,2001-07-14
Violator Featuring Busta Rhymes,What It Is,16,2001-07-14
Fabolous Featuring Nate Dogg,Can't Deny It,17,2001-07-14
Beanie Sigel,Beanie (Mack B****),18,2001-07-14
Bigga Figgaz,Who's Gonna Love Ya',19,2001-07-14
Shaggy Featuring Rayvon,Angel,20,2001-07-14
Superb,Superb,21,2001-07-14
City High,What Would You Do?,22,2001-07-14
Lil Bow Wow,Bow Wow (That's My Name),23,2001-07-14
The Notorious B.I.G.,One More Chance/Stay With Me,24,2001-07-14
"Three The... G. Dep, P. Diddy & Black Rob",Let's Get It,25,2001-07-14
Lil' Romeo,My Baby,1,2001-07-21
D12,Purple Hills,2,2001-07-21
Afu-Ra Featuring GZA,Bigacts Littleacts,3,2001-07-21
Erick Sermon Featuring Marvin Gaye,Music,4,2001-07-21
Violator Featuring Busta Rhymes,What It Is,5,2001-07-21
7L & Esoteric,Call Me E.S.,6,2001-07-21
Ludacris Featuring Nate Dogg,Area Codes,7,2001-07-21
Screwball Featuring M.O.P.,Torture,8,2001-07-21
Lil' Zane,None Tonight,9,2001-07-21
Hi-Tek Featuring Common & Vinia Mojica,The Sun God,10,2001-07-21
Da Beatminerz Featuring Flipmode Squad & Vinia Mojica,Take That,11,2001-07-21
Skillz,Y'all Don't Wanna,12,2001-07-21
Coo Coo Cal,My Projects,13,2001-07-21
The Young Millionaires Featuring Lil' One -- The Young Millionairess,All I Wanna Do,14,2001-07-21
"P. Diddy, Black Rob & Mark Curry",Bad Boy For Life,15,2001-07-21
Beanie Sigel,Beanie (Mack B****),16,2001-07-21
