,Unnamed: 0,Unnamed: 0.1,artist,track,position,date,lyrics
1311,2338,29133,Wale Featuring Lloyd,Sabotage,25,2012-03-10,
1312,2339,29156,Young Jeezy Featuring Ne-Yo,Leave You Alone,23,2012-03-17,
1313,2341,29207,Rick Ross Featuring Drake & French Montana,Stay Schemin,24,2012-03-31,
1314,2342,29229,Flo Rida Featuring Sia,Wild Ones,21,2012-04-07,
1315,2343,29232,Tyga Featuring Lil Wayne,Faded,24,2012-04-07,
1316,2348,29308,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,25,2012-04-28,
1317,2349,29332,J. Cole Featuring Missy Elliott,Nobody's Perfect,24,2012-05-05,
1318,2350,29357,Nicki Minaj Featuring 2 Chainz,Beez In The Trap,24,2012-05-12,
1319,2351,29379,Drake Featuring Lil Wayne,HYFR (Hell Yeah F*****g Right),21,2012-05-19,
1320,2353,29405,"E-40 With YG, iAMSU! & Problem",Function,22,2012-05-26,
1321,2355,29407,Waka Flocka Flame Featuring Trey Songz,I Dont Really Care,24,2012-05-26,
1322,2356,29432,Kendrick Lamar Featuring Dr. Dre,The Recipe,24,2012-06-02,
1323,2357,29433,"Wale Featuring Rick Ross, Meek Mill & T-Pain",Bag Of Money,25,2012-06-02,
1324,2358,29458,Rick Ross Featuring Usher,Touch'N You,25,2012-06-09,
1325,2359,29483,2 Chainz Featuring Drake,No Lie,25,2012-06-16,
1326,2360,29508,Chris Brown Featuring Big Sean & Wiz Khalifa,Till I Die,25,2012-06-23,
1327,2361,29532,Lil Wayne Featuring Big Sean,My Homies Still,24,2012-06-30,
1328,2362,29556,Meek Mill Featuring Drake,Amen,23,2012-07-07,
1329,2366,29656,"French Montana Featuring Rick Ross, Drake, Lil Wayne",Pop That,23,2012-08-04,
1330,2368,29683,Chief Keef Featuring Lil Reese,I Don't Like,25,2012-08-11,
1331,2369,29706,DJ Khaled Featuring Kanye West & Rick Ross,I Wish You Would,23,2012-08-18,
1332,2370,29732,Birdman Featuring Rick Ross,Born Stunna,24,2012-08-25,
1333,2371,29755,2 Chainz Featuring Kanye West,Birthday Song,22,2012-09-01,
1334,2372,29757,50 Cent Featuring Dr. Dre & Alicia Keys,New Day,24,2012-09-01,
1335,2373,29782,Juicy J Featuring Lil Wayne & 2 Chainz,Bandz A Make Her Dance,24,2012-09-08,
1336,2375,29830,"DJ Drama, 2 Chainz, Meek Mill, Jeremih",My Moment,22,2012-09-22,
1337,2377,29833,Rick Ross Featuring Wale & Drake,Diced Pineapples,25,2012-09-22,
1338,2378,29848,"Kanye West, Jay-Z, Big Sean",Clique,15,2012-09-29,
1339,2379,29880,Lil Wayne Featuring Detail,No Worries,22,2012-10-06,
1340,2381,29904,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",Celebration,21,2012-10-13,
1341,2382,29921,Kid Cudi Featuring King Chip,Just What I Am,13,2012-10-20,
1342,2383,29928,Wiz Khalifa Featuring The Weeknd,Remember You,20,2012-10-20,
1343,2384,29929,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,21,2012-10-20,
1344,2385,29930,Meek Mill Featuring Kirko Bangz,Young & Gettin' It,22,2012-10-20,
1345,2386,29931,Pitbull Featuring TJR,Don't Stop The Party,23,2012-10-20,
1346,2387,29932,"Kanye West, R. Kelly",To The World,24,2012-10-20,
1347,2388,29933,Tyga Featuring 2 Chainz,Do My Dance,25,2012-10-20,
1348,2389,29953,Ludacris Featuring Kelly Rowland,Representin',20,2012-10-27,
1349,2391,29968,T.I. Featuring Lil Wayne,Ball,10,2012-11-03,
1350,2392,29997,Kendrick Lamar Featuring Drake,Poetic Justice,14,2012-11-10,
1351,2393,30001,Kendrick Lamar Featuring MC Eiht,m.A.A.d City,18,2012-11-10,
1352,2396,30022,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**kin Problems,14,2012-11-17,
1353,2400,30154,Wiz Khalifa Featuring Akon,Let It Go,21,2012-12-22,
1354,2404,30257,Lupe Fiasco & Guy Sebastian,Battle Scars,24,2013-01-19,
1355,2405,30281,B.o.B Featuring T.I. & Juicy J,We Still In This B****,23,2013-01-26,
1356,2406,30295,Lil Wayne Featuring Drake & Future,Love Me,12,2013-02-02,
1357,2407,30303,A$AP Rocky Featuring Skrillex & Birdy Nam Nam,Wild For The Night,20,2013-02-02,
1358,2409,30308,"A$AP Rocky F/Kendrick Lamar, Joey Bada$$, YelaWolf, Danny Brown, Action Bronson & Big K.R.",1Train,25,2013-02-02,
1359,2410,30323,Tyga Featuring Rick Ross,Dope,15,2013-02-09,
1360,2411,30329,Kid Ink Featuring Meek Mill & Wale,Bad Ass,21,2013-02-09,
1361,2412,30333,Pitbull Featuring Christina Aguilera,Feel This Moment,25,2013-02-09,
1362,2413,30356,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,23,2013-02-16,
1363,2414,30357,Macklemore & Ryan Lewis Featuring Mary Lambert,Same Love,24,2013-02-16,
1364,2416,30376,Young Jeezy Featuring 2 Chainz,R.I.P.,18,2013-02-23,
1365,2417,30402,Ace Hood Featuring Future & Rick Ross,Bugatti,19,2013-03-02,
1366,2418,30406,J. Cole Featuring Miguel,Power Trip,23,2013-03-02,
1367,2419,30408,Joe Budden Featuring Lil Wayne & Tank,She Don't Put It Down,25,2013-03-02,
1368,2420,30425,Wale Featuring Tiara Thomas,Bad,17,2013-03-09,
1369,2421,30481,Future Featuring Lil Wayne,Karate Chop (Remix),23,2013-03-23,
1370,2422,30504,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",So Many Girls,21,2013-03-30,
1371,2423,30524,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",Molly,16,2013-04-06,
1372,2424,30528,Lil Wayne Featuring 2 Chainz,Rich As F**k,20,2013-04-06,
1373,2426,30578,Nicki Minaj Featuring Lil Wayne,High School,20,2013-04-20,
1374,2428,30607,Fabolous Featuring Chris Brown,Ready,24,2013-04-27,
1375,2429,30608,Rocko Featuring Future & Rick Ross,U.O.E.N.O.,25,2013-04-27,
1376,2430,30646,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",No New Friends,13,2013-05-11,
1377,2431,30654,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",Memories Back Then,21,2013-05-11,
1378,2432,30706,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",Tapout,23,2013-05-25,
1379,2433,30733,Drop City Yacht Club Featuring Jeremih,Crickets,25,2013-06-01,
1380,2435,30750,B.o.B Featuring 2 Chainz,HeadBand,17,2013-06-08,
1381,2436,30756,T.I. Featuring Lil Wayne,Wit Me,23,2013-06-08,
1382,2439,30819,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",No New Friends (SFTB Remix),11,2013-06-29,
1383,2440,30829,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",Bubble Butt,21,2013-06-29,
1384,2443,30852,J. Cole Featuring TLC,Crooked Smile,19,2013-07-06,
1385,2445,30858,Wale Featuring Sam Dew,LoveHate Thing,25,2013-07-06,
1386,2446,30882,Big Sean Featuring Lil Wayne & Jhene Aiko,Beware,24,2013-07-13,
1387,2447,30883,Juicy J Featuring Wale And Trey Songz,Bounce It,25,2013-07-13,
1388,2448,30899,2 Chainz Featuring Pharrell,Feds Watching,16,2013-07-20,
1389,2449,30910,Jay Z Featuring Justin Timberlake,Holy Grail,2,2013-07-27,
1390,2451,30926,Jay Z Featuring Rick Ross,F*ckwithmeyouknowigotit,18,2013-07-27,
1391,2452,30929,Jay Z Featuring Beyonce,Part II (On The Run),21,2013-07-27,
1392,2453,30930,Jay Z Featuring Frank Ocean,Oceans,22,2013-07-27,
1393,2454,30932,The FiNATTiCZ,Don't Drop That Thun Thun!,24,2013-07-27,
1394,2457,30969,Sage The Gemini Featuring IamSu,Gas Pedal,11,2013-08-10,
1395,2459,31058,Yo Gotti Featuring Jeezy & YG,Act Right,25,2013-08-31,
1396,2463,31133,Flo Rida Featuring Pitbull,Can't Believe It,25,2013-09-21,
1397,2464,31147,"Mike Will Made It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",23,14,2013-09-28,
1398,2467,31156,2 Chainz Featuring Drake & Lil Wayne,I Do It,23,2013-09-28,
1399,2468,31176,Kid Ink Featuring Chris Brown,Show Me,18,2013-10-05,
1400,2469,31178,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,White Walls,20,2013-10-05,
1401,2471,31187,Drake Featuring 2 Chainz & Big Sean,All Me,4,2013-10-12,
1402,2475,31200,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2,17,2013-10-12,
1403,2479,31212,Kanye West Featuring Cam'ron & Consequence,Gone,4,2013-10-19,
1404,2480,31224,YG X Jeezy X Rich Homie Quan,My Hitta,16,2013-10-19,
1405,2482,31244,Pitbull Featuring Ke$ha,Timber,11,2013-10-26,
1406,2484,31279,Travie McCoy Featuring Jason Mraz,Rough Water,21,2013-11-02,
1407,2485,31281,Lupe Fiasco Featuring Ed Sheeran,Old School Love,23,2013-11-02,
1408,2486,31304,ScHoolboy Q Featuring Kendrick Lamar,Collard Greens,21,2013-11-09,
1409,2487,31305,"DJ Khaled Featuring Nicki Minaj, Rick Ross & Future",I Wanna Be With You,22,2013-11-09,
1410,2488,31309,Eminem Featuring Rihanna,The Monster,1,2013-11-16,
1411,2489,31355,Eminem Featuring Sia,Beautiful Pain,22,2013-11-23,
1412,2490,31356,Eminem Featuring Kendrick Lamar,Love Game,23,2013-11-23,
1413,2493,31458,Future Featuring Miley Cyrus & Mr Hudson,Real And True,25,2013-12-21,
1414,2496,31483,J. Cole Featuring Amber Coffman & The Cults,She Knows,25,2013-12-28,
1415,2500,31533,A$AP Ferg Featuring A$AP Rocky,Shabba,25,2014-01-11,
1416,2501,31581,Future,Shhh...,23,2014-01-25,
1417,2502,31608,Rick Ross Featuring JAY Z,The Devil Is A Lie,25,2014-02-01,
1418,2506,31658,KCamp Featuring Kwony Cash,Money Baby,25,2014-02-15,
1419,2508,31683,"Ludacris Featuring Wiz Khalifa , Jeremih & Cashmere Cat",Party Girls,25,2014-02-22,
1420,2509,31694,Buck 22 Featuring Billy Ray Cyrus,Achy Breaky 2,11,2014-03-01,
1421,2511,31727,Eminem Featuring Nate Ruess,Headlights,19,2014-03-08,
1422,2513,31730,Far East Movement & Riff Raff,The Illest,22,2014-03-08,
1423,2514,31745,Pitbull Featuring G.R.L.,Wild Wild Love,12,2014-03-15,
1424,2515,31747,Young Money Featuring Drake,Trophies,14,2014-03-15,
1425,2516,31750,Young Money Featuring Nicki Minaj,Lookin Ass,17,2014-03-15,
1426,2517,31753,YG Featuring Drake,Who Do You Love?,20,2014-03-15,
1427,2518,31757,"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",Feelin' Myself,24,2014-03-15,
1428,2519,31769,Rick Ross Featuring Kanye West & Big Sean,Sanctified,11,2014-03-22,
1429,2520,31778,"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,20,2014-03-22,
1430,2521,31780,Rick Ross Featuring French Montana,Nobody,22,2014-03-22,
1431,2522,31783,B.o.B Featuring Priscilla,John Doe,25,2014-03-22,
1432,2523,31800,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,17,2014-03-29,
1433,2524,31807,Snootie Wild Featuring Yo Gotti,Yayo,24,2014-03-29,
1434,2525,31826,Lil' Boosie & Webbie Featuring Kiara,Show Da World,18,2014-04-05,
1435,2526,31830,KCamp Featuring 2 Chainz,Cut Her Off,22,2014-04-05,
1436,2527,31853,50 Cent,Pilot,20,2014-04-12,
1437,2528,31881,Kid Ink Featuring Chris Brown,Main Chick,23,2014-04-19,
1438,2529,31883,Rich Homie Quan Featuring Problem,Walk Thru,25,2014-04-19,
1439,2530,31901,Future Featuring Kanye West,I Won,18,2014-04-26,
1440,2532,31932,"Tech N9ne Featuring Kendrick Lamar, MAYDAY! & Kendall Morgan",Fragile,24,2014-05-03,
1441,2533,31958,Rick Ross Featuring Lil Wayne,Thug Cry,25,2014-05-10,
1442,2534,32000,"DJ Khaled Featuring Jay Z, Meek Mill, Rick Ross & French Montana",They Don't Love U No More,17,2014-05-24,
1443,2535,32030,ScHoolboy Q Featuring BJ The Chicago Kid,Studio,22,2014-05-31,
1444,2539,32061,Lil Wayne Featuring Drake,Believe Me,3,2014-06-14,
1445,2541,32108,Iggy Azalea Featuring T.I.,Change Your Life,25,2014-06-21,
1446,2542,32111,PSY Featuring Snoop Dogg,Hangover,3,2014-06-28,
1447,2543,32129,G-Eazy Featuring A$AP Ferg & Danny Seth,Lotta That,21,2014-06-28,
1448,2545,32141,T.I. Featuring Iggy Azalea,No Mediocre,8,2014-07-05,
1449,2546,32157,Tyga Featuring Young Thug,Hookah,24,2014-07-05,
1450,2547,32179,Iggy Azalea Featuring Rita Ora,Black Widow,21,2014-07-12,
1451,2548,32180,T.I. Featuring Young Thug,About The Money,22,2014-07-12,
1452,2549,32182,G-Eazy Featuring Remo,I Mean It,24,2014-07-12,
1453,2550,32199,Busta Rhymes Featuring Eminem,Calm Down,16,2014-07-19,
1454,2551,32205,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,22,2014-07-19,
1455,2552,32231,TeeFLii Featuring 2 Chainz,24 Hours,23,2014-07-26,
1456,2555,32258,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),25,2014-08-02,
1457,2556,32282,Lil Jon Featuring Tyga,Bend Ova,24,2014-08-09,
1458,2557,32298,Bobby Shmurda,Hot Boy,15,2014-08-16,
1459,2558,32301,Pitbull Featuring John Ryan,Fireball,18,2014-08-16,
1460,2562,32329,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",Shell Shocked,21,2014-08-23,
1461,2563,32383,Wiz Khalifa Feauring Project Pat & Juicy J,KK,25,2014-09-06,
1462,2564,32387,Eminem Featuring Sia,Guts Over Fear,4,2014-09-13,
1463,2565,32406,Jeezy Featuring JAY Z,Seen It All,23,2014-09-13,
1464,2566,32408,Lecrae Featuring Andy Mineo,Say I Won't,25,2014-09-13,
1465,2567,32455,Kid Ink Featuring Usher & Tinashe,Body Language,22,2014-09-27,
1466,2569,32458,Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,You And Your Friends,25,2014-09-27,
1467,2571,32491,Kendrick Lamar,i,8,2014-10-11,
1468,2572,32498,Big Sean Featuring E-40,I Don't F**k With You,15,2014-10-11,
1469,2576,32538,Jimmy Fallon Featuring will.i.am,EW!,5,2014-10-25,
1470,2580,32603,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,20,2014-11-08,
1471,2581,32605,Iggy Azalea Featuring M0,Beg For It,22,2014-11-08,
1472,2582,32607,Snootie Wild Featuring K Camp,Made Me,24,2014-11-08,
1473,2583,32619,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,11,2014-11-15,
1474,2584,32681,"Eminem, Royce Da 5'9"", Big Sean, Danny Brown, Dej Loaf & Trick Trick",Detroit Vs. Everybody,23,2014-11-29,
1475,2585,32683,Wale Featuring Jeremih,The Body,25,2014-11-29,
1476,2586,32699,Nicki Minaj Featruing Skylar Grey,Bed Of Lies,16,2014-12-06,
1477,2588,32729,Pitbull & Ne-Yo,Time Of Our Lives,21,2014-12-13,
1478,2594,32791,Nicki Minaj Featuring Beyonce,Feeling Myself,8,2015-01-03,
1479,2595,32801,Nicki Minaj Featuring Ariana Grande,Get On Your Knees,18,2015-01-03,
1480,2596,32829,French Montana Featuring Jeremih,Bad B*tch,21,2015-01-10,
1481,2597,32833,Hoodie Allen Featuring Ed Sheeran,All About It,25,2015-01-10,
1482,2598,32852,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,19,2015-01-17,
1483,2599,32856,B.o.B Featuring Trey Songz,Not For Long,23,2015-01-17,
1484,2600,32882,Machine Gun Kelly,Til I Die,24,2015-01-24,
1485,2602,32906,Kevin Gates Featuring August Alsina,I Don't Get Tired (#IDGT),23,2015-01-31,
1486,2603,32920,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,12,2015-02-07,
1487,2606,32968,Big Sean Featuring Drake,Blessings,10,2015-02-21,
1488,2607,32982,Kid Ink Featuring DeJ Loaf,Be Real,24,2015-02-21,
1489,2611,33002,Drake Featuring Lil Wayne,Used To,19,2015-02-28,
1490,2612,33003,Chris Brown & Tyga Featuring ScHoolboy Q,Bitches N Marijuana,20,2015-02-28,
1491,2619,33051,Big Sean Featuring Kanye West,All Your Fault,18,2015-03-14,
1492,2620,33054,Big Sean Featuring Kanye West & John Legend,One Man Can Change The World,21,2015-03-14,
1493,2622,33062,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,4,2015-03-21,
1494,2625,33103,Wiz Khalifa Featuring Charlie Puth,See You Again,20,2015-03-28,
1495,2627,33108,Ludacris Featuring Miguel,Good Lovin,25,2015-03-28,
1496,2629,33131,Kendrick Lamar Featuring George Clinton & Thundercat,Wesley's Theory,23,2015-04-04,
1497,2630,33133,Kendrick Lamar Featuring Bilal. Anna Wise & Thundercat,These Walls,25,2015-04-04,
1498,2631,33146,Iggy Azalea Featuring Jennifer Hudson,Trouble,13,2015-04-11,
1499,2632,33154,Action Bronson Featuring Chance The Rapper,Baby Blue,21,2015-04-11,
1500,2634,33178,Wale Featuring Usher,The Matrimony,20,2015-04-18,
1501,2635,33204,Wiz Khalifa & Iggy Azalea,Go Hard Or Go Home,21,2015-04-25,
1502,2638,33251,Bandit Gang Marco Featuring Dro,Nasty,18,2015-05-09,
1503,2641,33325,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",How Many Times,17,2015-05-30,
1504,2642,33327,Pitbull Featuring Chris Brown,Fun,19,2015-05-30,
1505,2643,33333,Tech N9Ne Featuring 2 Chainz & B.o.B,Hood Go Crazy,25,2015-05-30,
1506,2644,33379,A$AP Rocky Featuring ScHoolboy Q,Electric Body,21,2015-06-13,
1507,2646,33406,A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,Everyday,23,2015-06-20,
1508,2647,33426,Travi$ Scott Featuring Future & 2 Chainz,3500,18,2015-06-27,
1509,2650,33455,Flo Rida Featuring Robin Thicke & Verdine White,"I Don't Like It, I Love It",22,2015-07-04,
1510,2651,33474,Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,16,2015-07-11,
1511,2653,33490,Fetty Wap Featuring Remy Boyz,679,7,2015-07-18,
1512,2654,33495,Meek Mill Featuring Drake,R.I.C.O.,12,2015-07-18,
1513,2655,33504,Big Sean Featuring Chris Brown & Ty Dolla $ign,Play No Games,21,2015-07-18,
1514,2656,33507,Meek Mill Featuring Nicki Minaj,Bad For You,24,2015-07-18,
1515,2658,33531,Meek Mill Featuring Future,Jump Out The Face,23,2015-07-25,
1516,2659,33533,Meek Mill Featuring The Weeknd,Pullin Up,25,2015-07-25,
1517,2660,33552,Eminem Featuring Gwen Stefani,Kings Never Die,19,2015-08-01,
1518,2661,33574,Future Featuring Drake,Where Ya At,16,2015-08-08,
1519,2663,33582,Future,Trap N****s,24,2015-08-08,
1520,2668,33630,The Game Featuring Drake,100,22,2015-08-22,
1521,2672,33669,@iHeartMemphis,Hit The Quan,11,2015-09-05,
1522,2674,33678,N.W.A,F**k Tha Police,20,2015-09-05,
1523,2675,33713,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",Downtown,5,2015-09-19,
1524,2676,33751,Travi$ Scott,Antidote,18,2015-09-26,
1525,2677,33753,Wiz Khalifa Featuring Rae Sremmurd,Burn Slow,20,2015-09-26,
1526,2680,33781,Ty Dolla $ign Featuring Future & Rae Sremmurd,Blase,23,2015-10-03,
1527,2685,33804,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money,21,2015-10-10,
1528,2693,33880,DeJ Loaf Featuring Big Sean,Back Up,22,2015-10-31,
1529,2694,33956,G-Eazy x Bebe Rexha,"Me, Myself & I",23,2015-11-21,
1530,2695,33973,DLOW,Bet You Can't Do It Like Me,15,2015-11-28,
1531,2696,33982,Missy Elliott Featuring Pharrell Williams,WTF (Where They From),24,2015-11-28,
1532,2700,34058,Rick Ross Featuring Chris Brown,Sorry,25,2015-12-19,
1533,2703,34157,Fetty Wap Featuring Monty,Jugg,24,2016-01-16,
1534,2705,34182,"Colonel Loud Featuring T.I., Young Dolph & Ricco Barrino",California,24,2016-01-23,
1535,2706,34204,Lil Durk & DeJ Loaf,My Beyonce,21,2016-01-30,
1536,2707,34206,iLoveMemphis,Lean & Dabb,23,2016-01-30,
1537,2708,34230,Curren$Y Featuring August Alsina & Lil Wayne,Bottom Of The Bottle,22,2016-02-06,
1538,2709,34233,Kid Ink Featuring Fetty Wap,Promise,25,2016-02-06,
1539,2710,34242,Wiz Khalifa Featuring Travi$ Scott,Bake Sale,9,2016-02-13,
1540,2711,34257,K Camp Featuring Fetty Wap,1Hunnid,24,2016-02-13,
1541,2713,34275,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign &  Jamie Foxx",Jam,17,2016-02-20,
1542,2714,34282,Luke Nasty,Might Be,24,2016-02-20,
1543,2715,34292,Future Featuring The Weeknd,Low Life,9,2016-02-27,
1544,2716,34296,Future,Fly S**t Only,13,2016-02-27,
1545,2718,34306,O.T. Genasis Featuring Young Dolph,Cut It,23,2016-02-27,
1546,2720,34331,Ty Dolla $ign Featuring E-40,Saved,23,2016-03-05,
1547,2721,34333,Belly Featuring The Weeknd,Might Not,25,2016-03-05,
1548,2724,34370,Flo Rida Featuring Jason Derulo,Hello Friday,12,2016-03-19,
1549,2725,34382,A$AP Ferg Featuring Future,New Level,24,2016-03-19,
1550,2726,34395,Kendrick Lamar,Untitled 02 l 06.23.2014.,12,2016-03-26,
1551,2727,34399,Kendrick Lamar,Untitled 07 l 2014 - 2016,16,2016-03-26,
1552,2728,34403,2 Chainz Featuring Lil Wayne,Gotta Lotta,20,2016-03-26,
1553,2733,34455,Fat Joe & Remy Ma Featuring French Montana,All The Way Up,22,2016-04-09,
1554,2734,34456,Yo Gotti Featuring E-40,Law,23,2016-04-09,
1555,2740,34486,Drake Featuring The Throne,Pop Style,3,2016-04-23,
1556,2748,34525,Pitbull Featuring Enrique Iglesias,Messin' Around,17,2016-04-30,
1557,2752,34590,Drake Featuring Future,Grammys,7,2016-05-21,
1558,2757,34595,Drake Featuring Rihanna,Too Good,12,2016-05-21,
1559,2762,34602,Drake Featuring Pimp C & dvsn,Faithful,19,2016-05-21,
1560,2765,34711,DJ Khaled Featuring Drake,For Free,3,2016-06-25,
1561,2766,34748,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",Champions,15,2016-07-02,
1562,2767,34750,ScHoolboy Q Featuring Kanye West,THat Part,17,2016-07-02,
1563,2768,34754,D.R.A.M. Featuring Lil Yachty,Broccoli,21,2016-07-02,
1564,2771,34778,YG Featuring Drake & Kamaiyah,Why You Always Hatin?,20,2016-07-09,
1565,2772,34790,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic, Ty Dolla $ign & X Ambassadors",Sucker For Pain,7,2016-07-16,
1566,2773,34797,DJ Khaled Featuring JAY Z & Future,I Got The Keys,14,2016-07-16,
1567,2775,34833,French Montana Featuring Kodak Black,Lockjaw,25,2016-07-23,
1568,2777,34879,French Montana Featuring Drake,No Shopping,21,2016-08-06,
1569,2781,34905,Gucci Mane & Drake,Back On The Road,22,2016-08-13,
1570,2783,34908,Gucci Mane Featuring Kanye West,P**** Print,25,2016-08-13,
1571,2784,34930,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",Holy Key,22,2016-08-20,
1572,2785,34953,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,20,2016-08-27,
1573,2786,34957,"DJ Khaled Featuring Nicki Minaj, Chris Brown & August Alsina",Do You Mind,24,2016-08-27,
1574,2788,34982,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone,24,2016-09-03,
1575,2789,35028,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce,20,2016-09-17,
1576,2793,35057,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing,24,2016-09-24,
1577,2794,35058,Travis Scott Featuring Kendrick Lamar,Goosebumps,25,2016-09-24,
1578,2796,35076,Post Malone Featuring Justin Bieber,Deja Vu,18,2016-10-01,
1579,2797,35095,Zayion McCall Featuring Zay Hilfigerrr,Juju On Dat Beat (TZ Anthem),12,2016-10-08,
1580,2798,35101,Rae Sremmurd Featuring Gucci Mane,Black Beatles,18,2016-10-08,
1581,2799,35104,21 Savage & Metro Boomin Featuring Future,X,21,2016-10-08,
1582,2800,35107,YFN Lucci Featuring Migos & Trouble,Key To The Streets,24,2016-10-08,
1583,2801,35157,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),24,2016-10-22,
1584,2802,35204,The Game Featuring Jeremih,All Eyez,21,2016-11-05,
1585,2803,35205,Machine Gun Kelly x Camila Cabello,Bad Things,22,2016-11-05,
1586,2805,35218,Drake Featuring 21 Savage,Sneakin',10,2016-11-12,
1587,2807,35247,Meek Mill Featuring Tory Lanez,Litty,14,2016-11-19,
1588,2808,35254,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,Froze,21,2016-11-19,
1589,2809,35255,Meek Mill Featuring Young Thug & 21 Savage,Offended,22,2016-11-19,
1590,2812,35262,Future Featuring Drake,Used To This,4,2016-11-26,
1591,2814,35305,Migos Featuring Lil Uzi Vert,Bad And Boujee,22,2016-12-03,
1592,2817,35333,A Boogie Wit da Hoodie,My Sh*t,25,2016-12-10,
1593,2818,35357,Pitbull Featuring Flo Rida & LunchMoney Lewis,Greenlight,24,2016-12-17,
1594,2819,35378,Nicki Minaj X Mike WiLL Made-It,Black Barbies,20,2016-12-24,
1595,2820,35379,gnash Featuring Johnny Yukon,Home,21,2016-12-24,
